RowIdx,Attribute1,Attribute2,Attribute3,Attribute4,OutputClass
3129,21.2,25.29,0,452,0
3130,22,38.57,438,1938.25,1
3131,20.2,19.1,0,450,0
3132,19.29,31.5,0,437,0
3133,20.89,23.1,0,492.5,0
3134,20.7,25.5,0,558,0
3135,20.6,31.6,0,511.5,0
3136,20.79,29.84,0,489,0
3137,22.2,27.54,538.6,1093.2,1
3138,20.43,30.39,0,730.67,0
3139,20.6,19.34,0,436,0
3140,22.1,38.84,447,2005,1
3141,21.31,31.29,433,989,1
3142,22.1,21.57,500.25,884.25,1
3143,20.7,26.89,0,1231.5,0
3144,19.95,35.4,0,540.5,0
3145,20.39,32.97,0,500.33,0
3146,20.55,22.85,0,662,0
3147,20.86,25.36,0,530.67,0
3148,19.89,36,0,503,0
3149,19.79,36.4,0,505,0
3150,20.25,32.9,0,456.5,0
3151,20.29,22.34,0,438.5,0
3152,23.77,25.75,668.5,545,0
3153,23.6,22.65,761,794,1
3154,20.96,25.2,0,539.33,0
3155,20.6,24.39,0,465,0
3156,20.39,22.68,0,433,0
3157,20.15,32.5,0,558.5,0
3158,22.7,26.34,444,948,1
3159,19.5,38.29,0,501.5,0
3160,20.5,25.5,0,549,0
3161,20.89,25.29,0,567.5,0
3162,21.73,30.93,60.67,655.67,0
3163,22.39,17.39,116,442.75,0
3164,19.52,27.13,412,479,1
3165,21.89,18.1,330.25,458.5,0
3166,22.29,25.5,433,1001.5,1
3167,22.15,17.79,87,438.5,0
3168,21.5,28.45,0,566.5,0
3169,20.77,22.37,0,455.8,0
3170,20.5,30.39,0,762,0
3171,19.45,30.7,0,431.5,0
3172,19.79,36.4,0,501,0
3173,20.05,24.2,0,440,0
3174,19.89,18.89,0,433,0
3175,19.89,36.72,10.5,503.25,0
3176,21.7,26.89,0,533.33,0
3177,20.6,25.56,0,550,0
3178,20.2,20.89,0,439,0
3179,20.29,21.29,0,446,0
3180,20.39,24.29,14,819,0
3181,20.79,25.7,0,520.5,0
3182,20.55,19,0,430,0
3183,20.1,35.74,33.5,509,0
3184,20.55,30.25,0,742,0
3185,22,30.39,110,663.67,0
3186,20.5,34.9,0,947,0
3187,20.79,27.25,0,2076.5,0
3188,22.6,25.57,429,897,1
3189,20.29,33.13,0,450,0
3190,20.6,24.39,0,578,0
3191,20.29,20.7,0,439,0
3192,20.29,36.29,128,510.67,0
3193,20.2,33.09,0,454,0
3194,23,17.46,310,446,0
3195,20.24,22.83,0,440.2,0
3196,19.79,27.79,0,439,0
3197,19.46,27.57,0,447,0
3198,19.34,27.6,0,435,0
3199,21.79,25.79,541,585,1
3200,20.6,26.8,0,508.5,0
3201,22,30.45,433,797,1
3202,20.29,32.97,0,460,0
3203,20.39,30.45,0,746,0
3204,20.67,30.46,0,759,0
3205,20.5,33.5,0,712.5,0
3206,20.89,24.25,0,581.5,0
3207,22.6,25.1,433,854.75,1
3208,20.6,24.18,0,462.5,0
3209,19.89,35.5,0,516,0
3210,20.26,20.5,0,439.67,0
3211,20.25,32.84,0,453,0
3212,19.2,27.6,0,436,0
3213,22.07,38.9,438,1991.75,1
3214,20.1,36.22,26.5,503.75,0
3215,21.6,26.47,0,509.75,0
3216,21.29,27.79,0,800,0
3217,20.31,23.2,415,470.8,1
3218,20.7,26.29,0,1535.5,0
3219,20.5,32.79,0,680,0
3220,19.25,27.65,0,431.5,0
3221,20.79,26.29,0,1383.75,0
3222,21.2,27.29,0,567,0
3223,22,34.5,449,1318.75,1
3224,19.39,26.67,0,471,0
3225,21.2,32.9,13,1151.67,0
3226,20.57,35.86,260.33,515.33,0
3227,22.48,24.87,419,804.6,0
3228,21.5,28.2,454,837.33,1
3229,19.79,27.29,0,442,0
3230,21.77,31.12,439,1009.5,1
3231,19.79,19,0,443,0
3232,22.27,25.57,433,1002.75,1
3233,19.89,35.5,0,521,0
3234,19.1,31,26.5,434.25,0
3235,20,33.79,0,499,0
3236,20.39,26.2,0,844,0
3237,20.6,22.22,0,450,0
3238,20.89,24.3,0,577,0
3239,20.15,18.89,0,442,0
3240,21.1,23.5,0,541.25,0
3241,20.79,27,0,1519,0
3242,22.2,27.07,460,1129,1
3243,20.2,35.7,19,506,0
3244,22.1,28.79,176.67,638,0
3245,19.55,29.95,0,439.67,0
3246,20.45,30.34,0,728.5,0
3247,20.2,18.79,0,434,0
3248,20.39,31.6,0,709.5,0
3249,21.15,27.09,0,563,0
3250,20.39,26.89,0,873,0
3251,20.29,32.9,0,460.5,0
3252,19.25,31.15,6,424.5,0
3253,20.5,34.09,0,788.5,0
3254,21.1,19.5,0,498,0
3255,19.2,31.5,0,430,0
3256,19.89,35.5,0,514.5,0
3257,23.29,24.5,746.5,607.5,1
3258,22.6,30.57,419,1258.5,1
3259,20.29,33,0,485,0
3260,19.5,27.7,0,447.33,0
3261,20.39,27.2,0,858,0
3262,22.93,30.6,454,1331.6,1
3263,20.79,27.2,0,1443,0
3264,22.7,31.27,442.5,1395.33,1
3265,20.79,26.1,0,1409.5,0
3266,19.7,19.25,0,442,0
3267,19.7,28.89,0,433,0
3268,19.95,18.7,0,441,0
3269,19.5,27.43,0,451.33,0
3270,20.39,18.67,0,430,0
3271,20.2,32.9,0,444,0
3272,22.2,27.1,465.67,1110,1
3273,20.29,33.2,0,451,0
3274,20.39,22.5,0,435.5,0
3275,21.89,31.7,436.5,1094,1
3276,21.2,25.5,0,464.5,0
3277,20.7,25.1,0,497,0
3278,21.5,33.47,464,1283.33,1
3279,20.67,25.1,0,499,0
3280,23.75,26,669,571.5,0
3281,20.79,27.02,14,1477.25,0
3282,20.2,30.39,0,710,0
3283,20.7,27.15,0,1413.5,0
3284,20.79,27.6,0,1336,0
3285,22.1,21.59,484,892,1
3286,20.34,32.95,0,488,0
3287,20.57,22.63,0,642.67,0
3288,20,18.89,0,442.67,0
3289,21.2,27,0,697.5,0
3290,20.84,23.25,0,448.5,0
3291,20.7,22.5,0,455.25,0
3292,21,25,0,442.33,0
3293,23.75,25.39,779,710,1
3294,20.79,26.2,0,1428,0
3295,19.65,30.15,68,427.5,0
3296,21.39,25.7,0,481.5,0
3297,23.7,25.89,675.25,569.5,0
3298,22.72,17.07,154,439.5,0
3299,20.5,31.43,0,511.67,0
3300,19.39,26.89,0,474,0
3301,21.2,19.89,0,531,0
3302,19.29,26.89,0,463,0
3303,19.29,26.1,0,468,0
3304,20.6,19.45,0,435.5,0
3305,22.1,34.4,454,1337.5,1
3306,20,34.55,0,539.33,0
3307,19.45,25.95,0,471.5,0
3308,23.1,17.05,285,448.75,0
3309,21.84,27.1,0,547.5,0
3310,21,24.95,0,575.5,0
3311,21.32,22.53,0,664.33,0
3312,22.7,25.7,62,552.5,0
3313,20,34,0,539,0
3314,20.39,21.89,0,437.67,0
3315,20.05,18.79,0,442,0
3316,21.5,34.26,487.33,1260.33,1
3317,19.5,27,0,462,0
3318,19.39,27.18,14,426,0
3319,21.07,19.57,24,436,0
3320,20.75,28.02,164.5,424.75,0
3321,20.84,24.5,0,573.5,0
3322,19.67,19.46,31,455,0
3323,19.89,26.29,0,438,0
3324,19.89,35.29,0,536,0
3325,21,31.42,433,920.25,1
3326,23,28.65,173.5,630.25,0
3327,19.45,27.25,0,464,0
3328,19.29,31,29.33,431,0
3329,19.89,35.7,0,504,0
3330,20,18.79,0,434,0
3331,20.86,28.17,0,1337.5,0
3332,21.29,25.2,0,456,0
3333,20.13,18.89,0,441.67,0
3334,20.1,32.53,0,510,0
3335,20,36.42,7,500,0
3336,20.39,22.47,0,436,0
3337,20.7,24.6,0,475.4,0
3338,22.39,17.39,122.75,441.5,0
3339,21.6,21.2,433,817.5,1
3340,21.43,28.13,0,566.33,0
3341,23.7,22.95,289,804.5,0
3342,21.6,28.1,0,582,0
3343,22.39,24.7,419,790.6,0
3344,19.5,27,0,458,0
3345,21.29,29.93,0,582,0
3346,23.79,25.32,801.25,706,1
3347,21.02,25.22,454.75,713.5,1
3348,20.39,18.7,0,432,0
3349,19.63,36.53,0,503.67,0
3350,20.72,27.84,231.5,420.5,0
3351,20.79,25.54,0,539.5,0
3352,21.7,23.67,0,775,0
3353,20.79,25,0,517.33,0
3354,19.95,25.89,0,442.5,0
3355,19.39,26.7,0,467,0
3356,19.77,28.18,392.5,546,1
3357,19.39,26.89,0,469,0
3358,20,18.7,0,439,0
3359,21.05,36.1,433,787.25,1
3360,22.7,31.1,442.5,1369.75,1
3361,20.5,35.29,54.5,502.75,0
3362,20,18.6,0,441,0
3363,20.1,32,0,508.5,0
3364,20.29,33,0,448.67,0
3365,22.68,28.77,316.75,635.5,0
3366,19.6,29.29,0,432,0
3367,21.7,35.02,489,1383.25,1
3368,20.7,19.39,0,532.5,0
3369,19.32,26.89,0,459.67,0
3370,20.5,30.39,0,753,0
3371,22.29,26.82,439,556.5,1
3372,22.29,26.75,439,555,1
3373,20.79,26.29,0,1527.5,0
3374,19.89,35.73,0,532.67,0
3375,19.5,26.39,0,467,0
3376,22.1,34.4,429,1456.75,1
3377,19.29,26.7,0,470.5,0
3378,21,29.5,0,548,0
3379,20.7,24.5,0,473.5,0
3380,19.32,30.57,24,428,0
3381,19.6,19.29,0,450,0
3382,21.29,31.29,433,960,1
3383,21.07,18.7,257,458.25,0
3384,21.2,27.5,0,564,0
3385,19.36,30.6,26.5,431.75,0
3386,20.7,25,0,486.5,0
3387,21.79,28.89,419,606,1
3388,20.1,33.09,0,557,0
3389,20.5,24.2,0,462.5,0
3390,20.6,27.4,0,490,0
3391,21.1,25,0,446,0
3392,20.39,32.95,0,511,0
3393,22.95,16.84,180,444.5,0
3394,21.82,28.96,245,639,0
3395,19.79,19.29,0,446,0
3396,22,30.5,81,690.67,0
3397,20.7,30.39,0,753,0
3398,23.89,25.5,252,574.33,0
3399,22.03,34.26,0,1551.33,0
3400,19.65,36.45,0,499.5,0
3401,22,24.7,524.33,1032.67,1
3402,21.2,25.1,0,439.5,0
3403,21.7,28.86,454,870.5,1
3404,21.7,32.95,444.25,1199.25,1
3405,20.89,27,4.67,1492,0
3406,20,31.34,0,595,0
3407,21.72,20.5,490.25,816,0
3408,20.79,25.6,0,523,0
3409,19.86,35.26,0,544.67,0
3410,21,24.6,0,578,0
3411,20.39,30.29,0,726,0
3412,21.63,20.96,433,801,1
3413,19.89,35.4,0,540,0
3414,20.89,22.95,0,485.25,0
3415,21.2,25.6,0,468.5,0
3416,19.89,35.7,0,524,0
3417,21.79,31.39,441.75,1049,1
3418,19.6,37.95,0,503.67,0
3419,23.2,25.29,94,588,0
3420,20.39,30.15,0,726,0
3421,20.39,31.15,0,511,0
3422,20.7,22.29,0,450.6,0
3423,19.89,35.4,0,537.5,0
3424,19.7,19.34,0,449.5,0
3425,20.97,31.15,423.67,864.33,1
3426,20,25.55,0,441,0
3427,21,32.2,0,520,0
3428,20.84,25.7,0,514,0
3429,20.6,27.2,0,506,0
3430,21.7,20.6,464,823,1
3431,22,28.27,538,1194,1
3432,20.79,26.6,0,1261,0
3433,23.79,25.2,736,595,1
3434,20.32,33,0,451,0
3435,20.39,22.5,0,436.67,0
3436,21.73,20.7,482.75,849.75,1
3437,20.82,26.07,0,1456.5,0
3438,20.89,33.09,0,1737,0
3439,20.5,30.34,0,765.5,0
3440,20.6,24.39,0,469.75,0
3441,20.79,24.89,0,524.33,0
3442,21.89,36.76,453,1661.67,1
3443,22.79,25.6,62,562,0
3444,19.5,27.6,0,447.5,0
3445,20.45,31.25,0,514.5,0
3446,19.84,19,0,437,0
3447,23.26,25.86,338.33,997.33,0
3448,19.86,35.4,0,520.67,0
3449,21.1,25.34,0,444,0
3450,20.79,27.89,0,1317,0
3451,19.29,26.2,0,461.5,0
3452,19.27,30.57,26.5,428.25,0
3453,20.39,27.1,0,865.5,0
3454,19.1,30.89,13,435.5,0
3455,20.84,29.55,124,619.5,0
3456,20.79,26.6,0,1556.5,0
3457,23.29,28.57,478,1132.25,1
3458,21.68,28.87,454,874.75,1
3459,19.29,27.29,0,426,0
3460,19.79,36.05,0,505,0
3461,21.65,33.62,470.5,1146.25,1
3462,21.76,34.13,0,1487.33,0
3463,19.55,39.05,0,511,0
3464,21.2,20.15,0,672,0
3465,20.39,30.2,0,723,0
3466,21.7,20.6,489,846,1
3467,20.89,23.1,0,452,0
3468,20.53,18.93,0,430,0
3469,20.6,26.5,0,505,0
3470,20.25,18.65,0,430.5,0
3471,23.86,22.68,307.5,826.75,0
3472,21.34,21,469,832,1
3473,21.68,32.77,452,1445,1
3474,19.7,28.45,0,437.5,0
3475,24.29,23.63,522,728.67,1
3476,20.29,22.6,0,434.5,0
3477,22.18,34.02,452,1393,1
3478,20.6,26.59,0,506.5,0
3479,19.39,27.45,0,446,0
3480,21.7,27,0,530.5,0
3481,22,29.39,0,1058.5,0
3482,20,35.59,14,522,0
3483,20.7,27.65,0,497.5,0
3484,20.1,32.29,0,566.5,0
3485,20.39,31.2,0,513,0
3486,21.89,30.07,438,770.25,1
3487,19.79,19.39,0,439,0
3488,20.6,30.39,0,791,0
3489,22,21.16,478,858.67,1
3490,21.32,24.29,444,752,1
3491,19.39,31.29,0,431,0
3492,20.7,28.25,252,425,0
3493,22.29,26,489,819.5,0
3494,23.79,25.22,731.5,593.5,1
3495,20.25,30.25,0,727.5,0
3496,21.42,27.95,0,825.25,0
3497,22.2,27.2,0,580,0
3498,21,26.65,0,563.5,0
3499,19.89,35.2,0,534,0
3500,22.5,27.17,469,1066,1
3501,21.89,31.55,436.5,1047,0
3502,19.82,36.73,9.33,499.33,0
3503,22.29,17.6,116,440.5,0
3504,20.96,24.6,0,573,0
3505,20.1,32.29,0,559.5,0
3506,20.15,33,0,444,0
3507,22.1,34.6,435.5,1594,1
3508,20.2,19,0,447,0
3509,19.6,28.84,0,435,0
3510,21.65,28.1,469,858.5,1
3511,23.47,26.92,582,558,1
3512,22.2,27.7,548,1144,1
3513,22.02,30.45,103,680.5,0
3514,20.5,31.39,0,515,0
3515,20.39,32.9,0,502.5,0
3516,20.43,25.63,0,786.33,0
3517,20.89,30,0,1219,0
3518,23.79,25.22,736,595.5,1
3519,19.34,27.34,0,424.5,0
3520,21.57,28.79,454,856.75,1
3521,20.79,32.29,0,1511,0
3522,22.89,28.86,97,640,0
3523,20.89,22.79,0,479.17,0
3524,20.2,32.9,0,445.5,0
3525,20.5,32.7,0,674.5,0
3526,20,34.05,0,502.5,0
3527,20.2,30.5,0,713,0
3528,23.7,24.43,87,599.67,1
3529,20,25.1,0,440.5,0
3530,20.39,18.65,0,431,0
3531,20.39,30.2,0,727,0
3532,21.29,33.06,22,1197.67,0
3533,21.42,33.54,469.25,1465.5,1
3534,21.5,23.35,0,732.5,0
3535,20.89,23.39,0,452.33,0
3536,22.7,25.5,1697.25,951.75,1
3537,20.79,26.1,0,1434,0
3538,20.7,35.5,0,1099,0
3539,23.39,27,560.25,562,1
3540,22.36,30.1,0,1160.67,0
3541,19.79,19,0,443,0
3542,20.2,21.29,0,446,0
3543,19.89,26.47,37,422.25,0
3544,19.1,31.5,0,439,0
3545,19.39,26.39,0,471,0
3546,20.39,30.29,0,722.5,0
3547,20.15,30.45,0,714,0
3548,19.79,19.2,0,448,0
3549,19.89,18.79,0,438.5,0
3550,19.39,26.7,0,471,0
3551,21.2,25.1,0,441,0
3552,20.39,22.5,0,434.25,0
3553,20.79,22.89,0,448.33,0
3554,20.39,21.29,0,447,0
3555,19.6,38.29,0,508.5,0
3556,21.77,24.36,0,679.75,0
3557,21.68,26.94,461.5,978.75,1
3558,20.89,34.7,115.75,506.75,0
3559,22.26,34.36,455.67,1400.33,1
3560,19.79,36.4,0,503.5,0
3561,19.5,30.1,0,442,0
3562,19.5,27.75,0,451,0
3563,20.29,33,0,452.5,0
3564,21.1,26.6,0,661.5,0
3565,20.39,27.5,0,855,0
3566,21.05,36.15,0,1275.5,0
3567,21.55,26.25,0,502.5,0
3568,20.73,34.63,56,504,0
3569,22.56,24.91,433,819.8,1
3570,20.1,32.4,0,509.5,0
3571,19.39,27.5,0,437,0
3572,20.39,35.09,40.5,504.25,0
3573,22.77,31.02,444,1364,1
3574,20,18.79,0,433.67,0
3575,20.39,18.7,0,433.33,0
3576,21.89,34.29,0,1538,0
3577,19.89,26.29,0,439,0
3578,20.39,18.76,0,428.67,0
3579,21.82,29.82,419,702,1
3580,20.47,22.39,0,435.75,0
3581,20.6,35.34,47.75,504.25,0
3582,20.29,22.7,0,435,0
3583,20.7,24.53,0,468.33,0
3584,20.6,24.2,0,459.25,0
3585,20.29,33.2,0,451.5,0
3586,21.29,27.89,454,903,1
3587,22.39,26.75,444,1068,1
3588,19.45,27.55,0,447,0
3589,21.6,21.2,433,818,1
3590,22,27.1,0,570,0
3591,20.79,25.55,0,523.67,0
3592,23.25,28.45,243.5,633.5,0
3593,20.1,33,0,445,0
3594,22,18,78.5,445.25,0
3595,20.1,25.2,0,444,0
3596,20.6,31.7,0,512,0
3597,19.93,18.7,0,441.67,0
3598,19.39,27.5,0,437,0
3599,19.13,31.39,0,433.33,0
3600,19.79,19.2,0,435,0
3601,21.7,33.74,454,1154.5,1
3602,19.7,19.5,12,452.67,0
3603,19.5,27.6,0,445.5,0
3604,20.26,22.76,0,435.67,0
3605,21.13,25.39,0,443.33,0
3606,21,25,0,440.5,0
3607,20.5,31.29,0,508,0
3608,20.89,30.25,0,1193.5,0
3609,19.79,35.5,0,517,0
3610,21.7,37,0,1545.67,0
3611,21,24.39,0,440,0
3612,20.29,22.79,0,432,0
3613,20.39,32.4,0,671,0
3614,19.63,37.73,0,504,0
3615,19.89,18.95,0,439.5,0
3616,20.89,24.6,0,578,0
3617,20.7,31.52,438,1056.75,1
3618,20.6,18.93,196.67,456.33,0
3619,20.25,32.84,0,452.5,0
3620,20.1,33,0,448,0
3621,22.89,28.6,313.33,630.33,0
3622,22.7,25.82,432.75,920.25,1
3623,21.42,34.02,467.75,1365.25,1
3624,21.89,25.7,572,585,1
3625,20.63,27,182,425.5,0
3626,19.89,36.23,37,511,0
3627,21,34.2,0,1511,0
3628,20.5,22.46,0,439,0
3629,20.47,21.63,0,442.5,0
3630,20.29,19.18,157,454.4,0
3631,20.79,26.5,0,1492,0
3632,21,23.6,405,567.33,1
3633,20.39,24.45,0,814.5,0
3634,20.55,22.29,0,741,0
3635,21.76,35.59,464,1469,1
3636,19.7,37.45,0,507,0
3637,20,35,0,540,0
3638,22.1,26.6,459,1036.5,0
3639,20.89,23.1,0,494.25,0
3640,21.6,32.7,441,1208.33,1
3641,21.29,25.7,0,476,0
3642,20,24.89,0,439,0
3643,21.57,25.6,497,549,1
3644,19.39,27.6,0,434,0
3645,23.89,25.55,259,595.5,0
3646,20.6,30.39,0,796,0
3647,24.2,23.5,220.75,747.75,0
3648,20.2,30.34,0,713.5,0
3649,20.6,27.7,0,493,0
3650,19.29,27.5,0,425,0
3651,20.5,32.7,0,673,0
3652,21.79,21.6,438,893,1
3653,21.5,26.2,0,502,0
3654,20.39,18.7,0,432,0
3655,20.6,26.05,0,530,0
3656,22.18,34.45,444,1388.25,1
3657,22.89,26.25,567.25,1020,0
3658,22.79,31.07,444.75,1360.75,1
3659,24,22.5,293,827,0
3660,21.79,31.13,437.33,1005.67,1
3661,20.65,25.64,0,546,0
3662,21.26,23.86,423.67,641,1
3663,20.39,30.29,0,729.5,0
3664,19.5,27,0,456,0
3665,20,35.7,7,519.5,0
3666,21.65,31.2,55,662.5,0
3667,20.39,30.15,0,721.5,0
3668,20.39,25.2,0,804,0
3669,22.39,27.29,0,639,0
3670,20.79,26.2,0,1432.5,0
3671,20,35.79,26.5,515,0
3672,20.58,22.25,0,449.4,0
3673,20.39,20.1,0,433.5,0
3674,20.39,23.34,403.5,479.75,1
3675,19.7,19.39,0,439,0
3676,24,22.6,241.75,806,0
3677,21.22,33.15,495.25,1404.75,1
3678,20.79,26,0,1463,0
3679,20.29,28.5,0,818,0
3680,20.39,30.2,0,715.5,0
3681,19.39,26.7,0,470,0
3682,19.79,35.4,0,523.33,0
3683,20.13,32.59,0,558.25,0
3684,20.5,30.39,0,751.5,0
3685,20.39,26.5,0,863,0
3686,20.39,31.2,0,516.33,0
3687,20.6,22.52,6,917,0
3688,20.93,25.79,0,585.33,0
3689,20.57,22.2,0,443.25,0
3690,20.2,22.89,0,439.25,0
3691,21.7,19.2,535.5,633.5,1
3692,20.79,30.89,405,835,1
3693,20.29,26.2,0,802,0
3694,21.39,32.65,435.5,1105,1
3695,19.13,30.89,31,425,0
3696,20.15,26.27,52.25,423.75,0
3697,20.89,24.73,0,583.33,0
3698,20.79,26.5,0,1564,0
3699,20.6,20.63,0,437.67,0
3700,19.96,35.66,0,529.33,0
3701,21.89,21.5,468,889,1
3702,22.27,25.89,449.5,785,0
3703,22.2,21.15,526,875,1
3704,22.34,17.79,337.75,457.5,0
3705,21.23,31.32,433,974,1
3706,20.15,30.79,6,607.5,0
3707,20.6,22.2,0,444.33,0
3708,20.7,29.45,0,491.5,0
3709,21.1,34.29,0,1491,0
3710,20,30.5,0,718,0
3711,21,26.03,0,572,0
3712,20.52,19.07,0,432,0
3713,20.1,32.4,0,568.33,0
3714,19.75,19.34,0,437.5,0
3715,20.7,24.87,0,483.6,0
3716,19.34,27.29,0,424.5,0
3717,20.7,24.5,0,472.33,0
3718,19.5,27.7,0,442.5,0
3719,19.46,30.57,43,429.33,0
3720,20.29,30.53,0,725,0
3721,19.29,31,6,436.5,0
3722,20.39,33,0,540.5,0
3723,21.6,27.03,454,965,1
3724,20.6,28.29,0,499,0
3725,20.89,20,0,462,0
3726,21.84,29.84,419,735,1
3727,20.39,32.24,0,675,0
3728,22.67,26.71,652.5,1030.33,1
3729,22.79,17,157,440.25,0
3730,20.79,22.6,0,467.4,0
3731,21.29,36.4,0,1391,0
3732,20.5,18.7,0,436,0
3733,22.79,30.81,444,1356.6,1
3734,21.89,28.1,0,623,0
3735,20.7,25.1,0,509.67,0
3736,20.86,19.76,433,598.67,1
3737,21.77,24.39,0,687,0
3738,20.29,22.7,0,436.25,0
3739,19.29,31.25,0,433.5,0
3740,21.39,28.45,450.25,999.75,1
3741,21.67,21.23,433,813,1
3742,20,35.7,0,536.33,0
3743,19.89,19,0,437.33,0
3744,20.84,25.5,0,528.5,0
3745,20.6,24.34,0,607,0
3746,21.7,26.79,0,515.5,0
3747,20.36,31.6,0,710,0
3748,20.15,30.15,419,759,1
3749,21.7,27.86,482,1076.17,1
3750,20.79,26.29,0,1550.5,0
3751,19.5,30.15,0,445.5,0
3752,20.39,25.1,0,797,0
3753,20.79,34.5,78.5,503.5,0
3754,21.57,33.79,474,1399,1
3755,20.5,22.32,0,437.5,0
3756,20,18.79,0,432,0
3757,20.5,22.5,0,766.5,0
3758,22.5,28.03,517,1099.33,1
3759,20.73,22.5,0,464.33,0
3760,20.39,25,0,804,0
3761,23.89,25.07,806.25,661,1
3762,20.29,30.55,0,721,0
3763,20.39,32.5,0,676,0
3764,20.1,24.15,0,440,0
3765,20,35.9,24,516.5,0
3766,20.7,27.2,0,1421.5,0
3767,21.82,29.67,419,679,1
3768,20.6,22.05,9,659.5,0
3769,20.03,36.33,6,503.33,0
3770,21.7,33.15,454,1132.75,1
3771,19.5,27,0,471,0
3772,20.6,27.25,0,504.5,0
3773,19.89,35.29,0,538,0
3774,22.03,30.53,447,588.33,1
3775,20.39,31.86,0,703.33,0
3776,21.2,36.2,0,1341,0
3777,20.39,24.72,0,811.25,0
3778,22.1,38.76,447,2003.33,1
3779,20.95,24,0,446,0
3780,20.89,36,0,1227,0
3781,19.29,30.63,17.33,441,0
3782,19.29,31.29,0,439.5,0
3783,20.6,25.75,0,540,0
3784,22.1,25.95,506,994.5,1
3785,21.79,30.86,82,660.25,0
3786,21,25.45,14,518,0
3787,20.57,20.92,0,459.5,0
3788,21.45,25.75,0,493.5,0
3789,19.89,35.5,0,523,0
3790,22.1,34.4,459,1342,1
3791,20.39,27.2,0,854.5,0
3792,22.2,17.89,350.25,458.5,0
3793,22.39,26.79,456,1074,1
3794,21.77,35.57,464,1464.25,1
3795,21.7,32.95,454,1177.25,1
3796,20.68,24.48,0,464.6,0
3797,19.23,30.53,31,432.67,0
3798,20.39,18.7,0,425.5,0
3799,20.1,35.83,17.33,513.67,0
3800,20.39,22.5,0,433.67,0
3801,22.07,23.93,433,863,1
3802,20,30.29,0,724,0
3803,23.25,24.47,763.25,610.75,1
3804,19.1,30.89,22.5,432.5,0
3805,20.6,30.29,0,775,0
3806,21,24.83,0,580,0
3807,19.67,19.36,0,453.33,0
3808,20.7,24.6,0,475.25,0
3809,21.79,37.2,0,1640.5,0
3810,19.75,19.27,0,451.75,0
3811,21.05,21.05,441,765.25,1
3812,23.1,16.97,268.5,449.25,0
3813,21.79,20.25,471.5,806,1
3814,20.29,33.09,0,447.67,0
3815,19.89,35.4,0,528,0
3816,21,26.89,0,565,0
3817,19.29,26.79,0,474,0
3818,21.67,32.97,446,1209.33,1
3819,20.1,32.7,0,559.5,0
3820,20.79,24.79,0,565,0
3821,20,35.7,0,539.33,0
3822,20.67,24.46,0,467,0
3823,21.39,36.59,0,1449,0
3824,20.5,18.95,0,425,0
3825,22.93,30.37,469,1317.6,1
3826,20,32.2,0,579,0
3827,20.29,33,0,482,0
3828,20.26,32.86,0,455.33,0
3829,22.95,23.55,651,932.5,1
3830,20.57,22.22,0,446.5,0
3831,21.29,25.43,487,779,1
3832,20.39,26.39,0,860.67,0
3833,20.6,28.03,0,498,0
3834,21.7,18.39,51,441.5,0
3835,19.39,31.2,0,438,0
3836,21.7,29.79,429,927.33,1
3837,20.32,30.2,0,721,0
3838,20.89,23.2,0,453,0
3839,20.89,20.1,0,462,0
3840,20.13,33.09,0,448,0
3841,19.6,38.7,0,502,0
3842,21,24.89,0,444,0
3843,19.29,27.6,0,427,0
3844,24,22.7,293.67,760.33,0
3845,21.7,28.67,439,859,1
3846,21.1,24.95,0,440.5,0
3847,21.2,32.4,0,535,0
3848,20.29,18.75,0,430.5,0
3849,21.5,34.2,454,1380,1
3850,20.1,31.34,0,591.67,0
3851,19.5,27.03,0,454.67,0
3852,20.34,31.79,0,701,0
3853,20.6,30.39,0,755,0
3854,20.79,32,0,511,0
3855,22.23,26.93,439,576,1
3856,20.7,26.89,0,1220.5,0
3857,20.1,33,0,443.5,0
3858,19.68,36.5,0,502.67,0
3859,20.89,24.4,0,575.5,0
3860,19.6,19.43,0,453,0
3861,20.5,33.29,0,613,0
3862,21.75,28.05,0,591.5,0
3863,19.39,31.29,0,436.33,0
3864,20.89,24.29,0,573,0
3865,20.17,31.79,0,513.67,0
3866,22.1,39,447,2016.33,1
3867,21,25.29,0,573,0
3868,22,30.5,91.4,666.25,0
3869,22.2,34.34,433,1669.5,1
3870,21.2,27.39,0,564.5,0
3871,21.7,28.95,464,897.25,1
3872,20.7,24.6,0,482,0
3873,21.6,28,446.5,863,1
3874,21.6,28.79,0,588,0
3875,23.1,17.29,303,454.67,0
3876,20.29,33,0,484,0
3877,20.89,29.29,0,1246.5,0
3878,19.2,31.6,0,431,0
3879,19.52,30.34,233,429.5,0
3880,20.39,32.59,0,663.5,0
3881,21.79,37.2,0,1660.5,0
3882,20.48,23.89,423.67,484.5,1
3883,20.39,31.2,0,505,0
3884,20.6,19.6,0,436,0
3885,19.89,30.29,0,718,0
3886,20.7,24.79,0,486.33,0
3887,21,20.79,438,757,1
3888,21.39,25.7,0,471,0
3889,21,24.34,0,580,0
3890,21.23,25.23,0,454,0
3891,20,32.05,0,577.5,0
3892,22.29,30.1,87.5,662,0
3893,20.39,33.09,0,448,0
3894,21.5,26,0,493,0
3895,20.7,26.2,0,1493.5,0
3896,21.15,32.84,365.75,1121,1
3897,21.29,25.2,0,461.67,0
3898,21.15,25.29,0,448,0
3899,21.7,34.2,0,1477,0
